CustomerKey,GeographyKey,FirstName,LastName,Gender,DateFirstPurchase,City
12608,234,Brett,Sanchez,M,2012-08-08,Bury
12609,273,Linda,Carlson,F,2012-08-08,Watford
12610,278,Wendy,Gutierrez,F,2013-07-08,York
12611,273,Manuel,Sara,M,2013-07-01,Watford
12612,232,Shannon,Torres,M,2012-08-15,Birmingham
12613,223,Joel,Prasad,M,2011-08-30,Saint-Denis
12614,209,Lance,Gill,M,2011-09-20,Versailles
12615,243,Nathan,Hill,M,2012-08-10,Leeds
12616,134,Kelsey,Tang,F,2013-05-20,München
12617,157,Jake,Ma,M,2013-07-18,Hannover
12618,205,Dawn,Lal,F,2011-09-03,Lieusaint
12619,262,Priscilla,Rai,F,2012-08-04,Oxford
12620,190,Maurice,Lal,M,2011-09-20,Villeneuve-d'Ascq
12621,198,Barry,Martinez,M,2011-09-25,Paris
12622,248,Micheal,Rubio,M,2012-08-19,London
12623,261,Jesse,Sanchez,M,2012-08-24,Newcastle upon Tyne
12624,145,Jamie,Xu,F,2012-10-15,Frankfurt am Main
12625,180,Carly,Andersen,F,2013-09-04,Colomiers
12626,244,Cassie,Lal,F,2013-11-08,London
12627,255,Leah,Zheng,F,2013-04-21,London
12628,180,Arturo,Ma,M,2013-07-07,Colomiers
12629,147,Russell,Nara,M,2013-11-16,Hamburg
12630,238,Kevin,Simmons,M,2012-08-09,Gateshead
12631,200,Clarence,Gao,M,2011-10-25,Paris
12632,218,Bonnie,Nath,F,2011-10-12,Sèvres
12633,233,Shannon,Suarez,M,2013-07-15,Bracknell
12634,244,Derrick,Ruiz,M,2012-08-29,London
12635,221,Brad,Beck,M,2013-03-22,Drancy
12636,163,Tamer,Salah,F,2013-05-31,Berlin
12637,257,Leonard,Nath,M,2012-09-08,London
12638,131,Sebastian,Brooks,M,2013-10-04,Frankfurt
12639,188,Ruben,Lopez,M,2013-02-18,Roncq
12640,231,Angel,Richardson,M,2012-09-15,Billericay
12641,203,Willie,Raje,M,2013-12-02,Paris
12642,189,Jimmy,Carlson,M,2013-05-15,Roubaix
12643,176,Kristina,Perez,F,2013-02-08,Stuttgart
12644,237,Rachel,Reed,F,2012-09-01,Esher-Molesey
12645,277,Audrey,Ruiz,F,2012-09-15,York
12646,143,Kenneth,Xu,M,2013-02-21,Bonn
12647,268,Colleen,Anand,F,2012-08-28,Liverpool
12648,271,Lori,Dominguez,F,2012-09-23,Warrington
12649,203,Omar,Goel,M,2013-09-29,Paris
12650,220,Aaron,Wright,M,2011-10-06,Bobigny
12651,187,Martin,Malhotra,M,2013-10-05,Lille
12652,251,Carolyn,Martin,F,2013-09-01,London
12653,253,Nichole,Andersen,F,2012-09-12,London
12654,268,Briana,Gill,F,2013-02-23,Liverpool
12655,215,Larry,Vazquez,M,2011-10-10,Colombes
12656,209,Blake,Roberts,M,2013-05-17,Versailles
12657,119,Audrey,Blanco,F,2012-10-27,Grevenbroich
12658,279,Joy,Gomez,F,2012-09-10,York
12659,198,Damien,Chande,M,2013-04-16,Paris
12660,183,Toni,Sanchez,F,2013-11-30,Orleans
12661,225,Deborah,Pal,F,2013-03-31,Orly
12662,199,Jessie,Huang,M,2013-12-12,Paris
12663,223,Morgan,Adams,F,2013-11-17,Saint-Denis
12664,271,Krista,Gill,F,2013-05-12,Warrington
12665,33,Joy,Suarez,F,2013-06-29,Cranbourne
12666,25,Jessie,Zhu,M,2013-11-03,Hervey Bay
12667,31,Maria,Wood,F,2012-02-01,Hobart
12668,19,Melissa,Patterson,F,2012-02-10,Wollongong
12669,2,Irving,Schmidt,M,2012-02-07,Coffs Harbour
12670,18,Sarah,Martinez,F,2012-02-23,Sydney
12671,26,Alan,Huang,M,2012-02-09,Rockhampton
12672,18,Carson,Butler,M,2013-04-16,Sydney
12673,35,Colin,Stone,M,2012-02-24,Melbourne
12674,26,Jimmy,Travers,M,2012-02-20,Rockhampton
12675,37,Holly,Fernandez,F,2012-02-10,Seaford
12676,32,Michele,Madan,F,2012-02-18,Bendigo
12677,2,Cedric,Liu,M,2012-02-04,Coffs Harbour
12678,15,Dana,Serrano,F,2013-03-25,Silverwater
12679,7,Stacy,Gill,F,2013-03-13,Malabar
12680,18,George,Sanchez,M,2012-02-21,Sydney
12681,21,Christy,Chow,F,2012-02-26,Caloundra
12682,36,Kari,Subram,F,2013-06-02,Melton
12683,25,Laura,Zhou,F,2012-02-18,Hervey Bay
12684,4,Shaun,Shen,M,2012-02-06,Goulburn
12685,40,Jaclyn,Xu,F,2012-01-29,Warrnambool
12686,32,Trisha,Zhou,F,2012-02-28,Bendigo
12687,2,Marshall,Li,M,2012-03-17,Coffs Harbour
12688,24,Stacy,Navarro,F,2012-03-08,Hawthorne
12689,21,Tamara,Pal,F,2012-03-23,Caloundra
12690,18,Roger,Zhang,M,2013-07-05,Sydney
12691,29,Rafael,Andersen,M,2013-04-24,Findon
12692,24,Glenn,Lu,M,2013-06-05,Hawthorne
12693,14,Ruth,Gonzalez,F,2012-03-02,Rhodes
12694,17,Jay,Arthur,M,2012-03-12,St. Leonards
12695,2,Kari,Ruiz,F,2013-05-10,Coffs Harbour
12696,15,Stacey,Hu,F,2013-05-12,Silverwater
12697,9,Brenda,Stone,F,2013-09-07,Milsons Point
12698,13,Mohamed,Pal,M,2012-03-13,Port Macquarie
12699,35,Amy,Chow,F,2012-03-14,Melbourne
12700,24,Mindy,Kumar,F,2012-04-28,Hawthorne
12701,10,Gary,Gutierrez,M,2012-04-17,Newcastle
12702,27,Yolanda,Shan,F,2012-04-18,Townsville
12703,6,Renee,Suarez,F,2012-04-04,Lavender Bay
12704,34,Barbara,Nara,F,2013-08-08,Geelong
12705,30,Andre,Garcia,M,2012-03-30,Perth
12706,24,Louis,Liang,M,2012-04-12,Hawthorne
12707,638,Ian,Lewis,M,2011-12-23,Sedro Woolley
12708,307,Bonnie,Pal,F,2013-02-02,Chula Vista
12709,358,Ian,Rodriguez,M,2011-12-08,San Carlos
12710,52,Dalton,Evans,M,2013-03-17,Langley
12711,211,Heather,Zheng,F,2011-10-25,Les Ulis
12712,159,Arthur,Romero,M,2012-10-10,München
12713,172,Deborah,Xie,F,2012-10-11,Offenbach
12714,157,Colleen,Lu,F,2013-07-19,Hannover
12715,37,Eddie,Gill,M,2013-03-12,Seaford
12716,185,Dale,Shen,M,2013-02-12,Croix
12717,184,Hannah,Wood,F,2011-10-21,Metz
12718,193,Tammy,Sai,F,2013-11-12,Paris
12719,218,Cheryl,Ruiz,F,2013-07-10,Sèvres
12720,219,Nicolas,Chande,M,2013-06-12,Suresnes
12721,175,Rebekah,Martinez,F,2013-05-04,Saarlouis
12722,155,Latasha,Gomez,F,2013-04-06,Bottrop
12723,183,Kurt,Jai,M,2013-02-27,Orleans
12724,170,Eddie,Martin,M,2013-02-01,Münster
12725,171,Gabrielle,James,F,2013-08-18,Neunkirchen
12726,121,Kurt,Goel,M,2013-08-03,Ingolstadt
12727,220,Amanda,Ross,F,2013-06-25,Bobigny
12728,131,Jeremiah,Stewart,M,2013-04-07,Frankfurt
12729,265,Jose,Perry,M,2013-05-29,Peterborough
12730,279,Karla,Becker,F,2013-08-22,York
12731,162,Steven,Murphy,M,2013-09-16,Werne
12732,183,Todd,Guo,M,2013-08-22,Orleans
12733,252,Lacey,Cai,F,2013-04-10,London
12734,226,Margaret,Zhou,F,2013-09-22,Cergy
12735,144,Donald,Mehta,M,2012-10-08,Essen
12736,118,Diana,Ruiz,F,2012-10-08,Frankfurt
12737,215,Brett,Chandra,M,2013-04-07,Colombes
12738,153,Melinda,Rubio,F,2012-10-10,Berlin
12739,241,Evan,Young,M,2013-06-28,Kirkby
12740,229,Kathryn,Goel,F,2013-12-24,Berks
12741,176,Raymond,Sam,M,2013-04-10,Stuttgart
12742,161,Samantha,Martinez,F,2012-11-23,Solingen
12743,234,Carl,Kumar,M,2013-10-17,Bury
12744,236,Anna,Moore,F,2013-08-29,Cheltenham
12745,241,Rafael,Wu,M,2012-10-13,Kirkby
12746,234,Juan,Torres,M,2013-07-24,Bury
12747,147,Colleen,Hu,F,2012-11-27,Hamburg
12748,221,Grace,Bell,F,2013-07-30,Drancy
12749,207,Miguel,Lee,M,2011-10-27,Chatou
12750,212,Teresa,Vazquez,F,2011-10-10,Morangis
12751,117,Priscilla,Xu,F,2013-12-09,Erlangen
12752,216,Jonathon,Alvarez,M,2013-07-06,Courbevoie
12753,190,Ramon,Zhao,M,2013-03-04,Villeneuve-d'Ascq
12754,223,Lindsey,Deng,F,2011-10-06,Saint-Denis
12755,368,Chloe,Hughes,F,2011-12-13,Santa Cruz
12756,300,Antonio,Butler,M,2011-12-18,Beverly Hills
12757,614,Sara,Ramirez,F,2013-04-03,Edmonds
12758,623,Stephanie,Ramirez,F,2013-05-26,Kirkland
12759,637,Jada,Sanders,F,2013-06-26,Seattle
12760,49,Krista,Gomez,F,2013-03-22,Cliffside
12761,553,Alexandra,Richardson,F,2011-12-23,Woodburn
12762,372,Jonathan,Smith,M,2011-12-22,Spring Valley
12763,49,Chloe,Russell,F,2013-06-03,Cliffside
12764,642,Alexandra,Harris,F,2011-12-16,Tacoma
12765,49,Robyn,Gill,F,2013-03-18,Cliffside
12766,539,Jordyn,Bryant,F,2011-12-21,Corvallis
12767,648,Christopher,Robinson,M,2013-08-23,Yakima
12768,310,Johnathan,Chapman,M,2011-12-12,Colma
12769,631,Thomas,Zhang,M,2011-12-23,Olympia
12770,338,Charles,Evans,M,2011-12-18,Los Angeles
12771,372,Morgan,Thomas,F,2011-12-09,Spring Valley
12772,616,Abigail,Clark,F,2011-12-07,Everett
12773,609,Samantha,Taylor,F,2011-12-27,Bellingham
12774,302,Kristen,Gao,F,2011-12-20,Burlingame
12775,352,Connor,Griffin,M,2013-06-08,Palo Alto
12776,648,Blake,Campbell,M,2013-03-26,Yakima
12777,626,Joseph,Anderson,M,2011-12-07,Lynnwood
12778,368,Connie,Morgan,F,2013-12-20,Santa Cruz
12779,648,Mason,Rogers,M,2011-12-01,Yakima
12780,631,Jeremy,Richardson,M,2011-12-21,Olympia
12781,52,Emma,James,F,2013-06-18,Langley
12782,66,Elizabeth,Long,F,2013-07-02,Sooke
12783,49,Jerome,Gutierrez,M,2013-07-29,Cliffside
12784,548,Jonathan,Campbell,M,2011-12-19,Salem
12785,43,Javier,Ortega,M,2013-07-28,Burnaby
12786,298,James,Yang,M,2013-11-11,Bellflower
12787,633,Katelyn,Cook,F,2013-05-12,Puyallup
12788,307,Amanda,Nelson,F,2013-07-05,Chula Vista
12789,302,Jamie,Zeng,F,2011-12-23,Burlingame
12790,335,Brandon,Kumar,M,2013-12-13,Lemon Grove
12791,337,Angelica,Foster,F,2013-02-22,Long Beach
12792,611,Blake,White,M,2014-01-06,Bremerton
12793,307,Jessie,Guo,M,2013-02-19,Chula Vista
12794,553,Megan,Jackson,F,2013-08-26,Woodburn
12795,53,Antonio,Foster,M,2013-02-03,Metchosin
12796,611,Jason,Zhang,M,2013-04-04,Bremerton
12797,383,Patrick,Howard,M,2013-06-23,West Covina
12798,224,Andy,Gutierrez,M,2013-03-08,Tremblay-en-France
12799,171,George,Chandra,M,2013-06-22,Neunkirchen
12800,158,Lacey,Chen,F,2013-08-20,Leipzig
12801,117,Melody,Browning,F,2014-01-24,Erlangen
12802,176,Alan,Sun,M,2014-01-12,Stuttgart
12803,279,Heather,Li,F,2013-05-06,York
12804,190,Jaclyn,Chander,F,2011-10-03,Villeneuve-d'Ascq
12805,215,Marvin,Moreno,M,2011-10-24,Colombes
12806,150,Ronnie,Zeng,M,2012-11-18,München
12807,172,Nina,Kumar,F,2012-11-09,Offenbach
12808,277,Marc,Schmidt,M,2012-10-08,York
12809,119,Michele,Navarro,F,2013-05-07,Grevenbroich
12810,162,Chase,Stewart,M,2013-12-01,Werne
12811,135,Marc,Serrano,M,2013-10-25,Salzgitter
12812,224,Brandi,Sanz,F,2013-05-16,Tremblay-en-France
12813,128,Reginald,Ramos,M,2012-11-02,Dresden
12814,144,Casey,Sharma,F,2013-04-28,Essen
12815,134,Dominique,Mehta,F,2013-10-26,München
12816,150,Tammy,Mehta,F,2012-11-19,München
12817,194,Theodore,Suarez,M,2011-11-24,Paris
12818,221,Curtis,She,M,2013-11-27,Drancy
12819,208,Nicolas,Chander,M,2011-11-05,Saint Germain en Laye
12820,183,Derek,Tang,M,2011-11-13,Orleans
12821,189,Cesar,McDonald,M,2013-06-05,Roubaix
12822,162,Alexandra,James,F,2013-11-26,Werne
12823,188,Bethany,She,F,2013-12-24,Roncq
12824,198,Kristopher,Subram,M,2013-12-10,Paris
12825,147,Kelvin,Hu,M,2012-11-15,Hamburg
12826,133,Caleb,Gonzalez,M,2012-11-17,Kassel
12827,174,Nicolas,Raje,M,2012-12-08,Saarbrücken
12828,175,Carol,Rubio,F,2013-03-18,Saarlouis
12829,178,Micah,Li,M,2012-12-08,Sulzbach Taunus
12830,223,Russell,Raje,M,2011-11-10,Saint-Denis
12831,173,Kathryn,Lal,F,2013-11-15,Poing
12832,163,Douglas,Prasad,M,2013-03-23,Berlin
12833,126,Sheena,Goel,F,2012-12-24,Berlin
12834,201,Kelsey,Xie,F,2011-11-18,Paris
12835,121,Karl,Yuan,M,2013-06-02,Ingolstadt
12836,236,Rodney,Munoz,M,2013-06-10,Cheltenham
12837,120,Nicole,Anderson,F,2013-02-10,Hof
12838,171,Ralph,Beck,M,2013-03-30,Neunkirchen
12839,264,Dominique,Fernandez,F,2012-10-10,Oxon
12840,238,Naomi,Sanz,F,2013-02-26,Gateshead
12841,211,Yolanda,Xie,F,2011-11-26,Les Ulis
12842,197,Kelvin,Becker,M,2013-09-25,Paris
12843,182,Summer,Smith,F,2011-11-14,Saint Ouen
12844,170,Gerald,Gonzalez,M,2013-03-25,Münster
12845,161,Angela,Torres,F,2013-05-22,Solingen
12846,155,Bridget,Nara,F,2012-12-21,Bottrop
12847,241,Colin,Chander,M,2013-06-26,Kirkby
12848,266,Brittney,Lu,F,2013-05-29,Reading
12849,221,Adam,Baker,M,2011-11-11,Drancy
12850,118,Johnny,Raji,M,2012-12-27,Frankfurt
12851,183,Brandy,Sai,F,2013-11-26,Orleans
12852,176,Teresa,Carlson,F,2012-12-05,Stuttgart
12853,239,Evelyn,Malhotra,F,2012-10-15,Gloucestershire
12854,242,Reginald,Romero,M,2012-10-01,Lancaster
12855,243,Philip,Diaz,M,2012-10-06,Leeds
12856,254,Rosa,Lin,F,2012-10-05,London
12857,272,Raul,Kumar,M,2012-09-29,Warrington
12858,125,Adriana,Mehta,F,2012-12-16,Berlin
12859,231,Evelyn,Gonzalez,F,2012-10-02,Billericay
12860,275,Jillian,Prasad,F,2012-11-16,Wokingham
12861,256,Robyn,Jimenez,F,2012-11-19,London
12862,222,Melinda,Ortega,F,2013-10-06,Pantin
12863,160,Caleb,Zhang,M,2012-12-08,Paderborn
12864,231,Michelle,Townsend,F,2013-02-25,Billericay
12865,266,Brandy,Martinez,F,2013-04-05,Reading
12866,195,Janelle,Fernandez,F,2011-11-11,Paris
12867,160,Laura,Ye,F,2012-12-11,Paderborn
12868,195,Julie,Anand,F,2013-03-19,Paris
12869,191,Alisha,Tang,F,2013-02-13,Boulogne-sur-Mer
12870,154,Tyrone,Munoz,M,2013-12-13,Bonn
12871,233,Leah,Li,F,2013-11-09,Bracknell
12872,117,Olivia,Hughes,F,2013-11-28,Erlangen
12873,250,Mandar,Samant,F,2012-11-06,London
12874,254,Kirk,Nason,F,2012-11-13,London
12875,609,Brianna,Ross,F,2013-12-12,Bellingham
12876,348,Blake,Robinson,M,2014-01-12,Oakland
12877,638,Alexander,Williams,M,2013-06-13,Sedro Woolley
12878,300,Gilbert,Sun,M,2013-02-23,Beverly Hills
12879,338,Elijah,Nelson,M,2013-12-22,Los Angeles
12880,60,Luis,Hayes,M,2013-05-13,Port Hammond
12881,301,Isabella,Edwards,F,2011-12-16,Burbank
12882,358,Eduardo,Allen,M,2011-12-18,San Carlos
12883,312,Stephanie,Bailey,F,2011-12-13,Coronado
12884,385,Megan,Williams,F,2011-12-04,Woodland Hills
12885,360,Jonathan,Anderson,M,2011-12-10,San Francisco
12886,359,Jocelyn,Long,F,2011-12-17,San Diego
12887,298,Brendan,Pal,M,2013-10-20,Bellflower
12888,542,Melissa,Barnes,F,2013-10-13,Lake Oswego
12889,547,James,Adams,M,2013-10-01,Portland
12890,347,Steven,Thorpe,M,2014-01-05,Novato
12891,546,Kaylee,King,F,2013-12-17,Oregon City
12892,62,Brian,Peterson,M,2013-02-14,Royal Oak
12893,355,Brittany,Foster,F,2013-07-21,Redwood City
12894,368,Natalie,Walker,F,2013-07-15,Santa Cruz
12895,43,Destiny,Anderson,F,2013-02-16,Burnaby
12896,539,Victoria,Wood,F,2013-03-30,Corvallis
12897,301,Alyssa,Wilson,F,2013-09-05,Burbank
12898,301,Madeline,Campbell,F,2011-12-10,Burbank
12899,325,Ana,Ross,F,2013-12-17,Glendale
12900,352,Carlos,Ward,M,2013-11-19,Palo Alto
12901,552,Robert,Adams,M,2011-12-05,W. Linn
12902,68,Julia,Stewart,F,2013-07-23,Vancouver
12903,49,John,Sandstone,F,2013-07-08,Cliffside
12904,307,Thomas,Jai,M,2011-12-22,Chula Vista
12905,626,Alexandra,Sanchez,F,2013-08-14,Lynnwood
12906,612,Philip,Ramos,M,2013-02-16,Burien
12907,623,Julia,Bryant,F,2013-03-19,Kirkland
12908,635,Tyler,Clark,M,2013-03-06,Renton
12909,299,Kelsey,Shan,F,2013-10-18,Berkeley
12910,299,Robert,Brown,M,2013-10-06,Berkeley
12911,302,Sebastian,Rogers,M,2014-01-06,Burlingame
12912,542,Brianna,Morris,F,2011-12-27,Lake Oswego
12913,635,Benjamin,Moore,M,2011-12-25,Renton
12914,60,Jill,Miller,F,2013-07-06,Port Hammond
12915,633,Kaitlyn,Alexander,F,2011-12-10,Puyallup
12916,60,Natalie,Ross,F,2013-05-10,Port Hammond
12917,553,Vanessa,Russell,F,2011-12-21,Woodburn
12918,369,Brooke,Murphy,F,2012-01-03,Santa Monica
12919,51,Carlos,Hill,M,2013-02-12,Langford
12920,614,Kelly,Henderson,F,2013-06-17,Edmonds
12921,329,Wyatt,Lee,M,2012-01-24,Imperial Beach
12922,352,Jennifer,Sanders,F,2012-01-17,Palo Alto
12923,339,Fernando,Wright,M,2012-01-16,Mill Valley
12924,300,Devon,Chande,M,2013-11-01,Beverly Hills
12925,301,Mackenzie,Blue,F,2013-03-15,Burbank
12926,334,Sara,Murphy,F,2012-01-22,Lakewood
12927,298,Savannah,Sanchez,F,2013-04-27,Bellflower
12928,55,Carol,Wright,F,2013-03-19,Newton
12929,539,Vanessa,Bryant,F,2011-12-31,Corvallis
12930,616,Grace,Harris,F,2012-01-11,Everett
12931,307,Ann,Fernandez,F,2013-02-04,Chula Vista
12932,310,Tyler,Johnson,M,2013-04-26,Colma
12933,310,Jonathan,Hall,M,2013-06-22,Colma
12934,336,Jason,Foster,M,2012-01-07,Lincoln Acres
12935,345,Robert,Hill,M,2012-01-19,Newport Beach
12936,49,Renee,Moreno,F,2013-09-25,Cliffside
12937,637,Megan,Wilson,F,2013-08-04,Seattle
12938,641,Edward,Parker,M,2013-02-19,Spokane
12939,64,Eduardo,Parker,M,2013-03-22,Shawnee
12940,369,Steven,Rogers,M,2013-06-12,Santa Monica
12941,626,Maria,Morgan,F,2012-01-14,Lynnwood
12942,315,Morgan,Harris,F,2012-01-10,Downey
12943,326,Caleb,Perez,M,2013-04-25,Grossmont
12944,49,Jose,Jai,M,2013-03-26,Cliffside
12945,54,Jessica,Bailey,F,2013-05-17,N. Vancouver
12946,633,Seth,Allen,M,2013-09-17,Puyallup
12947,298,Isaiah,Sanchez,M,2011-12-30,Bellflower
12948,325,Adam,Kumar,M,2013-02-14,Glendale
12949,548,Morgan,Rivera,F,2012-01-10,Salem
12950,545,Mary,Adams,F,2012-01-26,Milwaukie
12951,552,Blake,Simmons,M,2013-03-29,W. Linn
12952,335,Jennifer,Hughes,F,2013-08-13,Lemon Grove
12953,641,Catherine,Cooper,F,2013-04-18,Spokane
12954,612,Pedro,Diaz,M,2013-05-18,Burien
12955,302,Theresa,Hernandez,F,2013-11-18,Burlingame
12956,525,Marshall,Sun,M,2013-06-29,Cincinnati
12957,372,Isabella,Lopez,F,2013-05-15,Spring Valley
12958,641,Jennifer,Campbell,F,2013-09-22,Spokane
12959,63,Sydney,Carter,F,2013-07-09,Shawnee
12960,374,Ashley,Lewis,F,2013-04-06,Torrance
12961,536,Kimberly,Murphy,F,2013-11-04,Beaverton
12962,345,Jennifer,Edwards,F,2013-10-25,Newport Beach
12963,546,Marcus,Anderson,M,2013-12-08,Oregon City
12964,66,Xavier,Russell,M,2013-04-13,Sooke
12965,343,Cody,Bell,M,2013-02-04,National City
12966,300,Dennis,Zhu,M,2013-07-05,Beverly Hills
12967,336,Fernando,Rodriguez,M,2013-06-09,Lincoln Acres
12968,552,Paige,Butler,F,2013-11-23,W. Linn
12969,68,Richard,Rodriguez,M,2013-05-15,Vancouver
12970,68,Angela,Powell,F,2013-04-30,Vancouver
12971,310,Carl,Nara,M,2013-07-11,Colma
12972,49,Carolyn,Suri,F,2013-05-21,Cliffside
12973,634,Adrian,Howard,M,2013-10-24,Redmond
12974,307,Marc,Gill,M,2014-01-15,Chula Vista
12975,312,Marcus,Wilson,M,2012-01-10,Coronado
12976,337,Hunter,Thompson,M,2013-09-02,Long Beach
12977,338,Destiny,Johnson,F,2013-03-06,Los Angeles
12978,301,Danielle,James,F,2013-07-05,Burbank
12979,641,Christina,Ward,F,2013-02-20,Spokane
12980,612,Max,Moyer,M,2012-01-05,Burien
12981,302,Joe,Sanz,M,2012-01-20,Burlingame
12982,312,Brittany,Patterson,F,2013-08-30,Coronado
12983,329,Gabriella,Carter,F,2013-03-03,Imperial Beach
12984,62,Adam,Young,M,2013-02-03,Royal Oak
12985,337,Hailey,Roberts,F,2013-07-19,Long Beach
12986,60,Rachel,Garcia,F,2013-03-06,Port Hammond
12987,39,Felicia,Moreno,F,2012-04-16,Sunbury
12988,5,Barbara,Goel,F,2012-03-31,Lane Cove
12989,3,Carly,Goel,F,2012-03-31,Darlinghurst
12990,25,Leslie,Hernandez,F,2012-04-17,Hervey Bay
12991,3,Jésus,Serrano,M,2012-04-17,Darlinghurst
12992,30,Ernest,Zeng,M,2013-03-23,Perth
12993,31,Xavier,Henderson,M,2013-04-05,Hobart
12994,27,Anna,Martinez,F,2012-04-27,Townsville
12995,13,Grant,Nara,M,2012-04-16,Port Macquarie
12996,28,Jaclyn,Liu,F,2012-04-21,Cloverdale
12997,3,Nina,Xie,F,2013-07-05,Darlinghurst
12998,8,Mayra,Mehta,F,2012-03-31,Matraville
12999,7,Nichole,Shen,F,2012-04-22,Malabar
13000,31,Rafael,Raje,M,2012-04-09,Hobart
13001,39,Clarence,Zhang,M,2012-04-23,Sunbury
13002,14,Roger,Cai,M,2013-02-25,Rhodes
13003,25,Jill,Hernandez,F,2013-03-11,Hervey Bay
13004,3,Randy,Chen,M,2013-06-22,Darlinghurst
13005,23,Desiree,Alvarez,F,2013-08-15,Gold Coast
13006,34,Whitney,Rana,F,2012-04-23,Geelong
13007,27,Brooke,Ward,F,2012-04-05,Townsville
13008,34,Alberto,Muñoz,M,2013-08-17,Geelong
13009,35,Mindy,She,F,2013-09-17,Melbourne
13010,27,Erica,Ye,F,2012-04-27,Townsville
13011,34,Anne,Ortega,F,2012-04-19,Geelong
13012,4,Krystal,Hu,F,2012-04-19,Goulburn
13013,26,Vincent,Ye,M,2013-09-27,Rockhampton
13014,614,James,Clark,M,2013-05-06,Edmonds
13015,542,Rebecca,Parker,F,2013-01-28,Lake Oswego
13016,644,Antonio,Bryant,M,2012-01-11,Walla Walla
13017,311,Xavier,Alexander,M,2013-08-19,Concord
13018,8,Brendan,Xie,M,2012-03-30,Matraville
13019,358,Destiny,Murphy,F,2012-01-12,San Carlos
13020,6,Madalena,Sanchez,M,2012-04-01,Lavender Bay
13021,9,Kendra,Diaz,F,2012-04-17,Milsons Point
13022,22,Rafael,Ma,M,2012-03-31,East Brisbane
13023,7,Dominique,Raman,F,2013-09-07,Malabar
13024,37,Marc,Moreno,M,2012-04-16,Seaford
13025,19,Reginald,Serrano,M,2012-04-11,Wollongong
13026,9,Colleen,Zheng,F,2013-06-27,Milsons Point
13027,60,Jeremy,Patterson,M,2013-08-11,Port Hammond
13028,626,Dalton,Thompson,M,2013-12-22,Lynnwood
13029,632,Jennifer,Foster,F,2012-01-20,Port Orchard
13030,312,Sophia,Lopez,F,2013-09-09,Coronado
13031,335,Hunter,Shan,M,2013-03-25,Lemon Grove
13032,343,Kevin,Baker,M,2011-12-31,National City
13033,348,Xavier,Gonzalez,M,2014-01-17,Oakland
13034,4,Kelsey,Yuan,F,2013-06-07,Goulburn
13035,26,Kristy,Torres,F,2012-04-21,Rockhampton
13036,14,Virginia,Subram,F,2012-04-08,Rhodes
13037,9,Terrence,Pal,M,2013-04-28,Milsons Point
13038,5,Wilson,Pais,M,2012-04-11,Lane Cove
13039,312,Trisha,Ma,F,2011-12-31,Coronado
13040,22,Roy,Gonzalez,M,2013-11-20,East Brisbane
13041,35,Cameron,Brown,M,2013-04-04,Melbourne
13042,23,Alison,Pal,F,2013-05-23,Gold Coast
13043,33,Brenda,Madan,F,2013-04-11,Cranbourne
13044,34,Katrina,Jai,F,2013-07-24,Geelong
13045,39,Anne,Gomez,F,2013-04-10,Sunbury
13046,20,Jonathan,Rodriguez,M,2013-03-19,Brisbane
13047,39,Rodney,Vazquez,M,2013-08-25,Sunbury
13048,35,Alexis,Hayes,F,2013-05-28,Melbourne
13049,23,Autumn,Wang,F,2012-04-22,Gold Coast
13050,28,Dennis,Zeng,M,2012-04-19,Cloverdale
13051,4,Ethan,Jones,M,2012-04-11,Goulburn
13052,536,Jared,Morris,M,2013-05-05,Beaverton
13053,609,Vincent,Lu,M,2013-03-07,Bellingham
13054,612,Bryce,Ward,M,2013-12-12,Burien
13055,543,Patrick,Gray,M,2012-01-13,Lebanon
13056,553,Morgan,Blue,F,2012-01-06,Woodburn
13057,299,Destiny,Powell,F,2012-01-06,Berkeley
13058,307,Ramon,Huang,M,2012-01-17,Chula Vista
13059,310,Keith,Deng,M,2012-01-01,Colma
13060,311,Eugene,Zhu,M,2012-01-04,Concord
13061,348,Ethan,Anderson,M,2013-09-06,Oakland
13062,631,Eduardo,Williams,M,2011-12-29,Olympia
13063,631,Jessica,Johnson,F,2012-01-08,Olympia
13064,611,Dalton,Parker,M,2012-01-19,Bremerton
13065,59,Morgan,Gonzalez,F,2013-06-07,Oak Bay
13066,542,Carson,Perry,M,2012-01-16,Lake Oswego
13067,612,Olivia,Garcia,F,2012-01-19,Burien
13068,298,Alexandria,Morris,F,2012-01-09,Bellflower
13069,609,Adam,Green,M,2012-01-14,Bellingham
13070,542,Emma,Clark,F,2013-03-18,Lake Oswego
13071,69,Thomas,Walker,M,2013-05-28,Victoria
13072,543,Emma,Rogers,F,2013-06-29,Lebanon
13073,368,Sydney,Lopez,F,2013-11-06,Santa Cruz
13074,372,Grace,Hughes,F,2013-05-02,Spring Valley
13075,32,Kelvin,Lin,M,2012-04-21,Bendigo
13076,30,Craig,Munoz,M,2012-04-21,Perth
13077,14,Alejandro,Goel,M,2012-04-22,Rhodes
13078,15,Michele,Chande,F,2012-04-06,Silverwater
13079,38,Edwin,Bhat,M,2012-04-24,South Melbourne
13080,30,Denise,Mehta,F,2012-05-05,Perth
13081,25,Krista,Ruiz,F,2012-05-27,Hervey Bay
13082,33,Juan,Peterson,M,2012-05-07,Cranbourne
13083,644,Jordyn,Butler,F,2012-01-11,Walla Walla
13084,59,Luis,Hughes,M,2013-06-09,Oak Bay
